57,13,0,1,1.87876614966555,1.03067745,1.0826915,0.9806563
57,14,0,1,1.00357506345433,0.989651,1.025071,1.00104365
57,25,0,1,2.58530110215152,1.328882,1.0171925,0.98986585
57,26,0,1,1.25308758053445,1.124747,1.0393555,0.97875335
58,1,0,2,0.309461939194866,0.86318635,1.0204265,0.97910225
58,2,0,2,0.279977617678562,0.85390475,0.9760468,0.99202765
58,3,0,2,0.269586716704961,0.87364485,0.97075465,0.9927293
58,13,0,1,1.65595165190475,1.0177082,1.079612,0.9942289
58,14,0,1,1.84644676490447,1.04718095,1.0828285,0.99329395
58,25,0,1,0.646423388209521,1.08939415,1.102079,0.9878037
58,26,0,1,0.728090760239924,1.0839665,1.1103235,1.003955
58,27,0,1,1.0624583334988,0.911163,1.0516095,1.00104145
60,1,0,2,0.789516735897044,1.049458,1.01641485,0.99888595
60,2,0,2,0.775632900753213,1.0101512,1.019498,1.010806
60,3,0,2,0.923452866578381,1.00460065,0.999573,1.004177
60,13,0,1,0.989097963989577,1.2305805,1.0865425,0.99538135
60,14,0,1,1.01763400497506,1.233151,1.0957435,0.99936275
60,15,0,1,1.02768923614045,1.2856085,1.1239325,0.97090525
60,26,0,1,1.0358796968136,1.0807885,1.0361975,1.025656
60,27,0,1,1.08157614662969,1.120124,1.0830925,0.99889895
60,37,0,1,0.774210576701589,1.211507,1.060933,0.99216955
60,38,0,1,0.705085346107347,1.222676,1.087785,0.9816214
60,125,0,2,0.709213502730295,0.95175375,0.97192835,1.00405465
60,126,0,2,0.747400630926605,0.9580998,0.9665843,0.99884785
60,127,0,2,0.826927215367574,0.97531795,0.9757744,1.007257
60,137,0,1,2.10947428662401,1.103654,1.11432,0.9925605
60,138,0,1,1.9950665172107,1.1557715,1.110875,0.9941889
60,139,0,1,2.12900342137686,1.3002715,1.176767,0.98975505
62,13,0,2,0.718403374243183,1.262641,0.9744079,0.97666335
62,14,1,0,0.560080068287486,1.059016,1.0404835,0.9913545
62,15,0,2,0.454325666835079,0.97791225,0.97696375,1.0091323
62,25,1,0,1.86542155193791,1.1848755,0.9824616,0.9813245
62,26,1,0,1.72204801795923,1.1650765,0.9668669,0.99065105
62,37,0,1,1.50547527143247,1.328565,1.0044186,1.004862
62,38,1,0,1.07975443752044,1.2532065,1.0047825,0.98226535
62,49,1,0,1.97894274159217,1.1186865,1.0248775,1.0004371
62,50,1,0,1.78382424819082,1.1663555,0.97763255,0.98583475
62,121,0,2,0.856281929071228,1.0310165,0.9836408,0.97782805
62,122,0,2,0.511489472796136,0.9432614,0.94568885,1.0009272
62,123,0,2,0.53377132302474,0.91077415,0.93480415,1.0094135
62,133,0,1,0.839431920994916,1.12329145,0.97301915,0.99488505
62,134,0,1,0.616770542093818,1.41995055,0.93890285,0.9920844
64,13,0,2,0.513173624357542,1.306004,1.0696825,0.99229685
