49,26,1,1,0.286155723235646,0.769443550731632,0.560387085500664,0,-18.8,-13.4012784310743,-5.3987215689257,0,-21.7245581252394,0,0,1,0,1,0
49,27,1,1,0.297143734851927,0.944041406080857,0.513435353769845,0,-18.8,-14.1341766273162,-4.6658233726838,0,-21.9599517321314,0,0,1,0,1,0
49,38,1,1,0.475822267536634,0.796291106843851,0.631012111813927,1,-18.8,-22.8629817809351,4.0629817809351,0,-31.9556570681217,0,1,1,-1,0,0
49,39,1,1,0.492821998144285,0.95859259354292,0.555025552604132,1,-18.8,-23.7460305340351,4.9460305340351,0,-32.2194936280927,0,1,1,-1,0,0
51,1,1,1,0.313921485729351,0.4923789353017,0.249208566504821,0,-17,-9.3903,-7.6097,0,-23.5744562679201,0,0,1,0,1,0
51,2,1,1,0.308691121832106,0.563340709691567,0.232789715323791,0,-17,-9.2892,-7.7108,0,-23.1641835477201,0,0,1,0,1,0
51,3,1,1,0.298800447484483,0.77497916808584,0.18685199071629,0,-17,-9.2636,-7.7364,0,-22.2476963227201,0,0,1,0,1,0
51,13,1,1,0.652183423230795,0.589304113139353,0.341810059188513,1,-17,-25.6714,8.6714,0,-41.16615083152,1,1,1,0,0,0
51,14,1,1,0.674811102007452,0.748749355260877,0.244882057710643,1,-17,-26.7896,9.7896,0,-41.60015098152,1,1,1,0,0,0
51,85,2,1,0.291957378718858,0.53374764999896,0.534652162311144,0,-13,-3.4043,-9.5957,0,-24.1159664137201,0,0,1,0,1,0
51,86,2,1,0.307412265152665,0.392420184560915,0.425631740214458,0,-13,-3.4813,-9.5187,0,-24.7625518403201,0,0,1,0,1,0
51,87,2,1,0.324031703625608,0.238999433645757,0.257689688965305,0,-13,-3.3181,-9.6819,0,-25.1158699379201,0,0,1,0,1,0
51,97,2,1,0.602012432902715,0.335132583999867,0.405375387959877,1,-13,-16.4377,3.4377,0,-39.11118641632,1,1,1,0,0,0
51,98,2,1,0.64770896671892,0.208617247779293,0.285486343592994,1,-13,-17.8143,4.8143,0,-41.0751151767201,1,1,1,0,0,0
53,13,2,2,0.0662009897894199,0.702131218064884,0.0697209103403724,NaN,-8.7,5.53110605164399,-14.231106051644,0,-7.89719208577605,NaN,NaN,NaN,NaN,NaN,NaN
53,14,2,2,0.065933713317139,0.462337176807813,0.0912498356948966,NaN,-8.7,6.17784181536413,-14.8778418153641,0,-8.83185606700826,NaN,NaN,NaN,NaN,NaN,NaN
53,15,2,2,0.0791645597177273,0.276698942137435,0.0903590564142751,NaN,-8.7,6.38766762019639,-15.0876676201964,0,-9.87517619221427,NaN,NaN,NaN,NaN,NaN,NaN
53,25,2,2,0.255018813963963,0.569704566967378,0.34804319017698,NaN,-8.7,-1.39614032378853,-7.30385967621147,0,-16.8246713952396,NaN,NaN,NaN,NaN,NaN,NaN
53,26,2,1,0.29547918358741,0.365897812439506,0.285304471391069,0,-8.7,-1.55364875878762,-7.14635124121238,0,-18.3746079557255,0,0,0,0,0,0
53,37,2,1,0.579718123426118,0.289448284469737,0.720339992209296,1,-8.7,-12.477646895973,3.777646895973,0,-31.536659249429,1,1,1,0,0,0
53,38,2,1,0.657143704082495,0.140310067200052,0.657831811400416,1,-8.7,-13.9133975291004,5.2133975291004,0,-34.1585607621262,1,1,1,0,0,0
54,1,1,2,0.0697087906061898,0.141585905582236,0.355619177051897,NaN,-20,-3.2393,-16.7607,0,-5.22475294045856,NaN,NaN,NaN,NaN,NaN,NaN
54,2,1,2,0.0569122602404002,0.33601086672489,0.230811309971193,NaN,-20,-2.6066,-17.3934,0,-4.55062906735856,NaN,NaN,NaN,NaN,NaN,NaN
54,3,1,2,0.0433898466812403,0.523060006255134,0.0850049107782843,NaN,-20,-1.8259,-18.1741,0,-3.67202496445856,NaN,NaN,NaN,NaN,NaN,NaN
54,13,1,1,0.316575479412624,0.516244655210914,0.74413699357878,NaN,-20,-16.5735,-3.4265,0,-19.0017073140586,NaN,NaN,NaN,NaN,NaN,NaN
54,14,1,1,0.318965360590339,0.717366802720706,0.544557438159598,0,-20,-16.2584,-3.7416,0,-18.4145775715586,0,0,0,0,0,0
54,15,1,1,0.321056537305837,0.885100981065137,0.371342921048681,0,-20,-15.9682,-4.0318,0,-17.8806981173586,0,0,0,0,0,0
54,25,1,1,0.703172888963596,0.560901258530415,0.629052112136724,1,-20,-32.6887,12.6887,0,-33.4539157462586,1,1,1,0,0,0
54,26,1,1,0.717727491014824,0.770012212236279,0.576070280738249,1,-20,-33.5991,13.5991,0,-34.4123023748586,1,1,1,0,0,0
54,27,1,1,0.720926810650039,0.963157164940173,0.492883794152663,1,-20,-33.8418,13.8418,0,-34.6540464355586,1,1,1,0,0,0
54,97,2,2,0.030371300460565,0.690893297450354,0.346707200224549,NaN,-19.4,-1.5047,-17.8953,0,-3.10507778085856,NaN,NaN,NaN,NaN,NaN,NaN
54,98,2,2,0.022372839332219,0.524117260204561,0.244832794140181,NaN,-19.4,-0.7933,-18.6067,0,-2.37493747485856,NaN,NaN,NaN,NaN,NaN,NaN
54,99,2,2,0.0150766271227934,0.352497183752011,0.16562345618141,NaN,-19.4,-0.2179,-19.1821,0,-1.84127546525856,NaN,NaN,NaN,NaN,NaN,NaN
54,109,2,1,0.256948899990731,0.32603254951625,0.928271328433688,0,-19.4,-13.9985,-5.4015,0,-16.7623374992586,0,0,0,0,0,0
54,110,2,1,0.260487262005798,0.154340692719426,0.801067662072192,0,-19.4,-13.6649,-5.7351,0,-16.3145833298586,0,0,0,0,0,0
54,122,2,1,0.803058297128027,0.255728321554382,0.744123608856159,1,-19.4,-36.4216,17.0216,0,-37.0041467453586,1,1,1,0,0,0
54,123,2,1,0.828622862789509,0.110118972093256,0.541824278748949,1,-19.4,-36.6674,17.2674,0,-36.8421320843586,1,1,1,0,0,0
55,1,2,2,0.0644791013336045,0.828187359646435,0.366239016638502,NaN,-10.3,5.37847520870289,-15.6784752087029,0,-6.0024323846527,NaN,NaN,NaN,NaN,NaN,NaN
55,2,2,2,0.0445842876746772,0.6311175835354,0.277083158644289,NaN,-10.3,5.52269158546322,-15.8226915854632,0,-5.69385640129055,NaN,NaN,NaN,NaN,NaN,NaN
55,3,2,2,0.0168863973276054,0.426833903335553,0.224336541037655,NaN,-10.3,5.7250198630937,-16.0250198630937,0,-5.38753085054041,NaN,NaN,NaN,NaN,NaN,NaN
55,13,2,1,0.241190133917915,0.464256214792201,0.883488959977175,0,-10.3,-6.49992457790361,-3.80007542209639,0,-18.6246489809107,0,0,0,0,0,0
55,14,2,1,0.258081949025108,0.2901630649547,0.632930873321883,0,-10.3,-6.75054190076827,-3.54945809923173,0,-18.4415566790396,0,0,0,0,0,0
55,15,2,1,0.273253061097506,0.11882985421187,0.404738811931688,0,-10.3,-7.0438756264245,-3.2561243735755,0,-18.3383219569007,0,0,0,0,0,0
